0xC4D061E7,CitHub_Camps
0x451530AD,ShadowMapTexture2D
0x9FAA67E8,ShadowMapTexture2D
0xA005CE43,ShadowMapTexture2D
0xB74DB290,ShadowMapTexture2D
0x0A4D7246,ShadowMapTexture2D
0xFC39023F,ShadowMapTexture2D
0xE3D6B0D5,ShadowMapTexture2D
0x50CDEB46,ShadowMapTexture2D
0x8D50A5BA,ShadowMapTexture2D
0x7852FF22,ShadowMapTexture2D
0x8DF1C49A,ShadowMapTexture2D
0xB3E70124,ShadowMapTexture2D
0x1F1C9E39,ShadowMapTexture2D
0xF2788E20,ShadowMapTexture2D
0x8391DCFD,CrateWeak01_L_Geth_Msk3
0xC0E63646,RockPile01_Diff
0xD509E6C9,RockPile01_Norm
0xAE2F2602,DirectionalMaxComponent0
0x04B58456,DirectionalMaxComponent0
0x867D14EC,DirectionalMaxComponent0
0xE4BF0D68,DirectionalMaxComponent0
0x0CB22CE8,DirectionalMaxComponent0
0x8C680C59,NormalizedAverageColor0
0x246F1ACE,NormalizedAverageColor0
0xEB7C60D9,NormalizedAverageColor0
0xD75D0CB5,NormalizedAverageColor0
0xC0DD144B,NormalizedAverageColor0
0xB80426E6,ShadowMapTexture2D
0x2DAB0349,ShadowMapTexture2D
0x917061D6,Rock01_Diff
0x8E52DA9D,Rock01_Norm
0x13ABF883,DirectionalMaxComponent0
0x5B3C220D,DirectionalMaxComponent0
0xB1A34543,DirectionalMaxComponent0
0x8B2125FC,DirectionalMaxComponent0
0x0D123C0A,DirectionalMaxComponent0
0xF22A49E1,DirectionalMaxComponent1
0x7FF8ECC0,LightMapVector_Colour_0
0x71463EFA,LightMapVector_Dir_0
0xDCFF99FC,NormalizedAverageColor0
0x002AABEB,NormalizedAverageColor0
0x0DA5ED27,NormalizedAverageColor0
0x5C5796B6,NormalizedAverageColor0
0xF43A728B,NormalizedAverageColor0
0x1986E309,NormalizedAverageColor1
0xE209431D,ShadowMapTexture2D
0x4D260C09,DirectionalMaxComponent0
0x8FCB9C02,LightMapVector_Colour_0
0xDBD405A0,LightMapVector_Dir_0
0x0D305547,NormalizedAverageColor0
0x5ADA0E2E,DirectionalMaxComponent0
0xD28542B8,NormalizedAverageColor0
0xA6A62357,ShadowMapTexture2D
0x64C3BDCB,DirectionalMaxComponent0
0x2CD8EEA6,LightMapVector_Colour_0
0x08B92C72,LightMapVector_Dir_0
0x2D813A19,NormalizedAverageColor0
0x19218511,ShadowMapTexture2D
0xE187AF2B,DirectionalMaxComponent0
0xBF59D5E1,DirectionalMaxComponent0
0x5D74F42F,DirectionalMaxComponent0
0xF6D0E3A9,DirectionalMaxComponent0
0xB2316ECD,DirectionalMaxComponent0
0x4B1ACD9B,DirectionalMaxComponent0
0x527AFE20,DirectionalMaxComponent1
0x37C6DCCE,LightMapVector_Colour_0
0x5D7225FF,LightMapVector_Dir_0
0x30D2F0F8,NormalizedAverageColor0
0x78FDC3CA,NormalizedAverageColor0
0x11021A74,NormalizedAverageColor0
0xDFD56380,NormalizedAverageColor0
0x036341AC,NormalizedAverageColor0
0xB7234104,NormalizedAverageColor0
0x734D5852,NormalizedAverageColor1
0x60E56AA7,ShadowMapTexture2D
0xF13C614E,ShadowMapTexture2D
0x97209DFA,ShadowMapTexture2D
0x22CC9F82,ShadowMapTexture2D
0xCCCE3C22,ShadowMapTexture2D
0xBDA54F55,DirectionalMaxComponent0
0xF38C9C19,DirectionalMaxComponent0
0xCDDF97D0,DirectionalMaxComponent0
0x72D25934,DirectionalMaxComponent0
0xB6A64DBE,DirectionalMaxComponent0
0x6A31E423,DirectionalMaxComponent0
0xEA0F0309,DirectionalMaxComponent0
0x472FE97B,DirectionalMaxComponent0
0x108F5246,DirectionalMaxComponent1
0x54A569B6,LightMapVector_Colour_0
0xEA72F903,LightMapVector_Colour_0
0xB98FB30B,LightMapVector_Colour_0
0x2AC5F853,LightMapVector_Dir_0
0x4BC3A8E1,LightMapVector_Dir_0
0xB97C131D,LightMapVector_Dir_0
0xD2B82223,NormalizedAverageColor0
0x81C469A5,NormalizedAverageColor0
0x64EEA61D,NormalizedAverageColor0
0xA1745794,NormalizedAverageColor0
0xAC6E6EF6,NormalizedAverageColor0
0x1CA4514E,NormalizedAverageColor0
0x24C82CBE,NormalizedAverageColor0
0xCD6730DC,NormalizedAverageColor0
0xD15D175A,NormalizedAverageColor1
0xEE52DFFC,ShadowMapTexture2D
0x07DAF28A,ShadowMapTexture2D
0xEF03563A,ShadowMapTexture2D
0x645B1B9B,CrateWeak01_M_Geth_Diff
0x568EF262,CrateWeak01_M_Geth_Msk3
0x3DCF717B,CrateWeak01_M_Geth_Norm
0x01753B86,DirectionalMaxComponent0
0xB85B7A4F,DirectionalMaxComponent0
0xE1E2EA2F,DirectionalMaxComponent0
0x424C47D8,DirectionalMaxComponent0
0x02E99340,DirectionalMaxComponent0
0x53291EC9,DirectionalMaxComponent0
0xD2E32676,LightMapVector_Colour_0
0x6E1AA22B,LightMapVector_Colour_0
0xC9E8D2E1,LightMapVector_Colour_0
0x37D81114,LightMapVector_Colour_0
0x6D40CD89,LightMapVector_Colour_0
0x157A8323,LightMapVector_Colour_0
0xCDC315B4,LightMapVector_Colour_0
0x905B46B5,LightMapVector_Colour_0
0x87E4349A,LightMapVector_Dir_0
0xE87AF317,LightMapVector_Dir_0
0xC0E66E9E,LightMapVector_Dir_0
0x2C701E3B,LightMapVector_Dir_0
0x36E1474D,LightMapVector_Dir_0
0xE8C7137D,LightMapVector_Dir_0
0x4E2C1F10,LightMapVector_Dir_0
0x3737BCC7,LightMapVector_Dir_0
0x46D0E4B1,NormalizedAverageColor0
0x806AB912,NormalizedAverageColor0
0x3D7B56E8,NormalizedAverageColor0
0x73FEFF32,NormalizedAverageColor0
0x45AF5BDE,NormalizedAverageColor0
0xBA1BD0A8,NormalizedAverageColor0
0x6E5D878E,ShadowMapTexture2D
0xE7D32388,DirectionalMaxComponent0
0xEC994D60,DirectionalMaxComponent0
0xC2ED1A84,DirectionalMaxComponent0
0x0FA07231,DirectionalMaxComponent0
0x5E451E77,DirectionalMaxComponent0
0x5ABCBFF2,DirectionalMaxComponent0
0x91722B8A,DirectionalMaxComponent0
0x2CB4D482,DirectionalMaxComponent0
0xA78E7C10,DirectionalMaxComponent0
0x8D0D7826,DirectionalMaxComponent0
0xD2F7B0D5,DirectionalMaxComponent0
0x802CB200,DirectionalMaxComponent0
0xDDF03B28,DirectionalMaxComponent0
0x34452CD6,DirectionalMaxComponent0
0xDD6C47F6,DirectionalMaxComponent0
0x85424FDD,DirectionalMaxComponent0
0x7D607452,DirectionalMaxComponent0
0xF4AE4247,DirectionalMaxComponent0
0x820D1DB6,DirectionalMaxComponent0
0x97386434,DirectionalMaxComponent0
0xC0746F79,DirectionalMaxComponent0
0x11B3C243,DirectionalMaxComponent0
0x606E97F5,DirectionalMaxComponent0
0xBE7AF420,DirectionalMaxComponent0
0x636A8E72,DirectionalMaxComponent0
0x8AE3A7DC,DirectionalMaxComponent1
0xB23121CF,DirectionalMaxComponent1
0xEE8BC4D1,DirectionalMaxComponent1
0xCC95395E,DirectionalMaxComponent1
0x1DE87439,DirectionalMaxComponent1
0xF3DD6028,DirectionalMaxComponent1
0x75390D3B,DirectionalMaxComponent1
0x2CB8079E,DirectionalMaxComponent1
0x3BFF1E46,DirectionalMaxComponent1
0x336BE738,DirectionalMaxComponent1
0xA0850D21,DirectionalMaxComponent1
0xD226026E,DirectionalMaxComponent1
0x3B500193,DirectionalMaxComponent1
0xE34AC856,DirectionalMaxComponent1
0xC7663FBB,DirectionalMaxComponent1
0x790118D8,DirectionalMaxComponent1
0xCD0A46C4,DirectionalMaxComponent1
0xD60AAC36,DirectionalMaxComponent1
0xCE5E2595,DirectionalMaxComponent1
0xDD9D51F9,DirectionalMaxComponent1
0xCBC3D862,DirectionalMaxComponent1
0x65EF4D06,LightMapVector_Colour_0
0x891E83C9,LightMapVector_Colour_0
0xA1FC236E,LightMapVector_Colour_0
0x5BBF98FD,LightMapVector_Colour_0
0x7A74B4A9,LightMapVector_Colour_0
0x2B2E9494,LightMapVector_Colour_0
0xA8FFEB1E,LightMapVector_Colour_0
0x4022D445,LightMapVector_Colour_0
0x0E9D26F9,LightMapVector_Colour_0
0xDCC90517,LightMapVector_Colour_0
0x50BDECF8,LightMapVector_Colour_0
0x1A71CF87,LightMapVector_Colour_0
0x72BC5FC6,LightMapVector_Colour_0
0x78F984D4,LightMapVector_Colour_0
0x55EACF74,LightMapVector_Colour_0
0x185E9FF6,LightMapVector_Colour_0
0x6AF58BB3,LightMapVector_Colour_0
0xE59180C4,LightMapVector_Colour_0
0x7545C279,LightMapVector_Colour_0
0x25A11295,LightMapVector_Colour_0
0x6A6258CF,LightMapVector_Colour_0
0xE96BF54C,LightMapVector_Colour_0
0x802CDE27,LightMapVector_Colour_0
0x9ECDB85A,LightMapVector_Colour_0
0x9BE116F3,LightMapVector_Colour_0
0x288A9E60,LightMapVector_Colour_0
0xC273B8CD,LightMapVector_Colour_0
0x98F60235,LightMapVector_Colour_0
0x4CB54C68,LightMapVector_Colour_0
0xCB5340AC,LightMapVector_Colour_0
0xF2F467F9,LightMapVector_Colour_0
0x22C69C7F,LightMapVector_Colour_0
0x2FBC2427,LightMapVector_Colour_0
0xB663FC53,LightMapVector_Colour_0
0xDEB40EF0,LightMapVector_Colour_0
0x52E63A13,LightMapVector_Colour_0
0x99432D6A,LightMapVector_Colour_0
0x0299F1A6,LightMapVector_Colour_0
0x5D107111,LightMapVector_Colour_0
0x87F025E1,LightMapVector_Colour_0
0x9E48274B,LightMapVector_Colour_0
0xFA44817A,LightMapVector_Colour_0
0x8D53928D,LightMapVector_Colour_0
0x217353FC,LightMapVector_Colour_0
0x34F5B1DA,LightMapVector_Colour_0
0xCCF511D8,LightMapVector_Dir_0
0xD5E1C035,LightMapVector_Dir_0
0x78AF3AF8,LightMapVector_Dir_0
0x23F04235,LightMapVector_Dir_0
0xE9F32353,LightMapVector_Dir_0
0x7FB7DD93,LightMapVector_Dir_0
0x9C088A83,LightMapVector_Dir_0
0x352D54B4,LightMapVector_Dir_0
0x9021C6B3,LightMapVector_Dir_0
0x6E0E3BFA,LightMapVector_Dir_0
0xCA35C2AB,LightMapVector_Dir_0
0x7EB9DB37,LightMapVector_Dir_0
0x70CB8831,LightMapVector_Dir_0
0x6D28E7AB,LightMapVector_Dir_0
0x3D5B11C3,LightMapVector_Dir_0
0x637AC463,LightMapVector_Dir_0
0x0BC86E33,LightMapVector_Dir_0
0xBBF397D8,LightMapVector_Dir_0
0x8BE46BE7,LightMapVector_Dir_0
0xCB8A97A5,LightMapVector_Dir_0
0x7820C641,LightMapVector_Dir_0
0xF258B16E,LightMapVector_Dir_0
0x886B0FDB,LightMapVector_Dir_0
0x5441A21B,LightMapVector_Dir_0
0x13444BAA,LightMapVector_Dir_0
0xF59E3FFE,LightMapVector_Dir_0
0x5CE012BB,LightMapVector_Dir_0
0xBF2A5514,LightMapVector_Dir_0
0xECD7FBBA,LightMapVector_Dir_0
0xF6BA4BB1,LightMapVector_Dir_0
0x3E601AA6,LightMapVector_Dir_0
0x83D0FD13,LightMapVector_Dir_0
0x325D94D9,LightMapVector_Dir_0
0x158FF4BC,LightMapVector_Dir_0
0xED916259,LightMapVector_Dir_0
0x2CE9FC0F,LightMapVector_Dir_0
0x6450062F,LightMapVector_Dir_0
0x92338E56,LightMapVector_Dir_0
0x45B884FC,LightMapVector_Dir_0
0x4A852347,LightMapVector_Dir_0
0x644AFEEB,LightMapVector_Dir_0
0x232D98C6,LightMapVector_Dir_0
0x69BD62B4,LightMapVector_Dir_0
0xFE683E2F,LightMapVector_Dir_0
0x9B5112DA,LightMapVector_Dir_0
0x9BCF4B73,NormalizedAverageColor0
0xA9037236,NormalizedAverageColor0
0x4F1A5D21,NormalizedAverageColor0
0xFED93DD4,NormalizedAverageColor0
0xBDE991E4,NormalizedAverageColor0
0xD3931BBA,NormalizedAverageColor0
0x66815BE1,NormalizedAverageColor0
0xEB77DC59,NormalizedAverageColor0
0x8EEC9214,NormalizedAverageColor0
0x0703F101,NormalizedAverageColor0
0x594312D5,NormalizedAverageColor0
0x059F61A3,NormalizedAverageColor0
0x5E89974B,NormalizedAverageColor0
0xD36567AF,NormalizedAverageColor0
0x55ECFC13,NormalizedAverageColor0
0x6E7EB957,NormalizedAverageColor0
0x89A4E72B,NormalizedAverageColor0
0xEFC516AF,NormalizedAverageColor0
0x1F7DEDE8,NormalizedAverageColor0
0x1557C3E8,NormalizedAverageColor0
0x857FBD0D,NormalizedAverageColor0
0x23137396,NormalizedAverageColor0
0xD7852EA2,NormalizedAverageColor0
0x130FEFF8,NormalizedAverageColor0
0x49B0CAE6,NormalizedAverageColor0
0xCD35F74B,NormalizedAverageColor1
0xFEA4FC44,NormalizedAverageColor1
0x01C41999,NormalizedAverageColor1
0xB40516A9,NormalizedAverageColor1
0x4AF90266,NormalizedAverageColor1
0xC3845EBA,NormalizedAverageColor1
0x82CCEB6A,NormalizedAverageColor1
0xB9448DE8,NormalizedAverageColor1
0xA05F7D51,NormalizedAverageColor1
0x0B836414,NormalizedAverageColor1
0x98BD85CB,NormalizedAverageColor1
0x314DB2F5,NormalizedAverageColor1
0x11028D44,NormalizedAverageColor1
0x17244628,NormalizedAverageColor1
0x99FD67D7,NormalizedAverageColor1
0x9F25CD4E,NormalizedAverageColor1
0xA1B1615D,NormalizedAverageColor1
0x373616CA,NormalizedAverageColor1
0x3E90DCC4,NormalizedAverageColor1
0x28ECD2A3,NormalizedAverageColor1
0xDC487010,NormalizedAverageColor1
0x201E5E68,ShadowMapTexture2D
0xEC46F039,ShadowMapTexture2D
0x810244E6,DirectionalMaxComponent0
0xBD3A2122,DirectionalMaxComponent0
0xDC490DEE,DirectionalMaxComponent0
0x2F2F04E8,DirectionalMaxComponent0
0x7D80F36B,DirectionalMaxComponent0
0xFCD63F91,DirectionalMaxComponent0
0xC633F1AC,DirectionalMaxComponent0
0xD65E2AD8,DirectionalMaxComponent0
0x056E4193,DirectionalMaxComponent1
0x6757BA84,NormalizedAverageColor0
0x35EADFC6,NormalizedAverageColor0
0x16C56AEC,NormalizedAverageColor0
0x484C17C2,NormalizedAverageColor0
0x6A8C1B68,NormalizedAverageColor0
0xD538C049,NormalizedAverageColor0
0xF7EA3F08,NormalizedAverageColor0
0xB8B80102,NormalizedAverageColor0
0x12FCFA21,NormalizedAverageColor1
0xEC936597,ShadowMapTexture2D
0x9AE1DF47,ShadowMapTexture2D
0x0FB8A3DA,Rannock_Sky_Diff
0xD3D52C65,LUT_Sepia
0x6EFD4B10,quarian_mountains
0x6B329132,Vista_Cliff_Diff
0xB69FCFF0,Vista_Cliff_Norm
0x11B0DD17,DirectionalMaxComponent1
0x85D8E6F8,DirectionalMaxComponent1
0xA6EDCFC7,DirectionalMaxComponent1
0x7531B100,LightMapVector_Colour_1
0x0D200534,LightMapVector_Dir_1
0x62029D2B,NormalizedAverageColor1
0xCD028E36,NormalizedAverageColor1
0x355D4A04,NormalizedAverageColor1
0xD30672BD,GTH_ARM_LGNa_Body_Diff
0x732BD5B0,GTH_ARM_LGNa_Norm
0x7054432F,GTH_ARM_LGNa_Spec
0x23D44C41,GTH_HED_LGNa_Diff
0xC5832A51,GTH_HED_LGNa_Emis
0x86A1BB1A,GTH_HED_LGNa_Norm
0xC312FF5A,GTH_HED_LGNa_Spec
0x489C9A8C,Dust_Tube_tex
0x6AAE0004,GTH_ARM_LGN_Hologram_Mask
0x23C940AA,GethCore_tex
0xC338670F,StretchedFlare_02
0x529BE072,WPN_SNPc_Diff
0x04DD098C,WPN_SNPc_Norm
0xE88572F1,WPN_SNPc_Spec
0xD0CF9C6B,WPN_SNPc_Tint
0xFCA00978,WPN_SNPj_Diff
0xA3D52B14,WPN_SNPj_Spec
0xF3B5ED03,VFX_Circle
0xAF241688,Ribbon_Mask_small
0x401BAA3B,Stringy
0xBACE1B73,WpnReticleSniper_I3
0xBE048C66,WpnReticleSniper_I4
0x93097512,WpnReticleSniper_I5
0x30080879,WpnReticleSniper_I6
0x653074B5,DirectionalMaxComponent1
0x289A48D8,DirectionalMaxComponent1
0xADC47B27,DirectionalMaxComponent1
0xA58AE9E7,DirectionalMaxComponent1
0x323F1A8F,DirectionalMaxComponent1
0x9164079A,DirectionalMaxComponent1
0x932EE446,DirectionalMaxComponent1
0x7C0E78CE,DirectionalMaxComponent1
0xE9E1ECFF,DirectionalMaxComponent1
0x31EBD128,DirectionalMaxComponent1
0x3FBAEAA1,DirectionalMaxComponent1
0xC1FFCAE2,DirectionalMaxComponent1
0xB54FFDF7,DirectionalMaxComponent1
0xE77939A0,DirectionalMaxComponent1
0x7118B95F,DirectionalMaxComponent1
0xFE28712A,DirectionalMaxComponent1
0xF8DF17AF,DirectionalMaxComponent1
0x727A87C7,DirectionalMaxComponent1
0x102CEA68,DirectionalMaxComponent1
0xBDCDBDE8,DirectionalMaxComponent1
0x94A4A256,DirectionalMaxComponent1
0x7D6B26D3,DirectionalMaxComponent1
0xFC8DDF1A,DirectionalMaxComponent1
0x313F0774,DirectionalMaxComponent1
0x6E96655D,DirectionalMaxComponent1
0x9C4AC0D5,DirectionalMaxComponent1
0x0A76C6E9,DirectionalMaxComponent1
0xF753C40A,DirectionalMaxComponent1
0xF59DBEB1,DirectionalMaxComponent1
0xA37F34D9,DirectionalMaxComponent1
0xE987B539,DirectionalMaxComponent1
0x87B3B309,DirectionalMaxComponent1
0x2B3CCCE8,DirectionalMaxComponent1
0x6D880378,DirectionalMaxComponent1
0x49A48213,DirectionalMaxComponent1
0xE379E756,DirectionalMaxComponent1
0xA7BCEEDF,DirectionalMaxComponent1
0xF0F359D5,DirectionalMaxComponent1
0xC1A7CE74,DirectionalMaxComponent1
0x9B410E52,DirectionalMaxComponent1
0x86910C50,DirectionalMaxComponent1
0x5AEE6F21,DirectionalMaxComponent1
0x76F3DCDE,DirectionalMaxComponent1
0x3660D1E2,DirectionalMaxComponent1
0x6B24607F,DirectionalMaxComponent1
0x4358A7B5,DirectionalMaxComponent1
0x35531257,DirectionalMaxComponent1
0xF1FE113B,DirectionalMaxComponent1
0x7068D71D,DirectionalMaxComponent1
0x2C508F3B,DirectionalMaxComponent1
0xFAB7B41D,DirectionalMaxComponent1
0x90537F2F,DirectionalMaxComponent1
0x01044278,DirectionalMaxComponent1
0x21304ECC,DirectionalMaxComponent1
0x089B89D6,DirectionalMaxComponent1
0x903E3107,LightMapVector_Colour_0
0xCE82C96F,LightMapVector_Colour_1
0x36A5B2D8,LightMapVector_Dir_0
0x78825E48,LightMapVector_Dir_1
0x3C33F8D5,NormalizedAverageColor1
0x28D4C351,NormalizedAverageColor1
0x4977B1EC,NormalizedAverageColor1
0x7AAA5EA0,NormalizedAverageColor1
0x6CF84C9E,NormalizedAverageColor1
0xB25503E9,NormalizedAverageColor1
0x93AF1C74,NormalizedAverageColor1
0x40D6132F,NormalizedAverageColor1
0xAF2343BE,NormalizedAverageColor1
0xFA555472,NormalizedAverageColor1
0x8F1A18C3,NormalizedAverageColor1
0x19EB50DD,NormalizedAverageColor1
0xCFD24434,NormalizedAverageColor1
0xE22D7DE1,NormalizedAverageColor1
0xB61ECEBA,NormalizedAverageColor1
0xA90A9EA6,NormalizedAverageColor1
0xA029CFDA,NormalizedAverageColor1
0x2D68FE8A,NormalizedAverageColor1
0x93399025,NormalizedAverageColor1
0x8DF4C7CB,NormalizedAverageColor1
0x5B217A4B,NormalizedAverageColor1
0x9DFB3492,NormalizedAverageColor1
0xBE227EA9,NormalizedAverageColor1
0x6B63F534,NormalizedAverageColor1
0x26170DAF,NormalizedAverageColor1
0x0B38CBDE,NormalizedAverageColor1
0x87B423CD,NormalizedAverageColor1
0x85D179EC,NormalizedAverageColor1
0xEA1FC809,NormalizedAverageColor1
0xEBFBFD53,NormalizedAverageColor1
0x0D4356B4,NormalizedAverageColor1
0xBA5C99E7,NormalizedAverageColor1
0x0D7701C5,NormalizedAverageColor1
0x4918F813,NormalizedAverageColor1
0x71A0C157,NormalizedAverageColor1
0xB4420612,NormalizedAverageColor1
0x87D4CCB3,NormalizedAverageColor1
0xBC366A98,NormalizedAverageColor1
0xBB1865C5,NormalizedAverageColor1
0x1127A6BC,NormalizedAverageColor1
0x8A164E8A,NormalizedAverageColor1
0x8536FEBA,NormalizedAverageColor1
0x222A9EB7,NormalizedAverageColor1
0x38D0A6B8,NormalizedAverageColor1
0x053D8D11,NormalizedAverageColor1
0x7BF6F967,NormalizedAverageColor1
0x8CAA1D00,NormalizedAverageColor1
0x24D7503D,NormalizedAverageColor1
0xDC039DD3,NormalizedAverageColor1
0xFF9DE883,NormalizedAverageColor1
0x4571C0D3,NormalizedAverageColor1
0x1B887CBF,NormalizedAverageColor1
0x094FBEE1,NormalizedAverageColor1
0x70FEBACD,NormalizedAverageColor1
0x606CEAF3,NormalizedAverageColor1
0xE2376000,ShadowMapTexture2D
0x6FBE845B,ShadowMapTexture2D
0xF0806FE1,ShadowMapTexture2D
0x23714D0C,Beach_A_Diff
0xBA9C2100,Beach_A_Norm
0xEBB876E1,Ran_Plant01_Diff
0xA4D10945,Ran_Tree_Norm
0xC2D581F0,Rock02_Diff
0xFDC4D5CE,Rock02_Norm
0xB62B71C4,Rubble_A_Diff
0xE482C422,Vista_Cliff_Top_Norm
0x6EB9E3E6,DirectionalMaxComponent0
0x154F8268,LightMapVector_Colour_0
0x8843E7FC,LightMapVector_Colour_0
0x8823E465,LightMapVector_Colour_0
0x444C1359,LightMapVector_Colour_0
0x2ADBF67D,LightMapVector_Colour_0
0xE907DC75,LightMapVector_Colour_0
0x13DE1F2C,LightMapVector_Colour_0
0x8A2FBC0A,LightMapVector_Dir_0
0x06A2FE22,LightMapVector_Dir_0
0x82853013,LightMapVector_Dir_0
0x2BF6B095,LightMapVector_Dir_0
0xE0AA4EDC,LightMapVector_Dir_0
0xF849CD0F,LightMapVector_Dir_0
0xF5D08F0B,LightMapVector_Dir_0
0x92040431,NormalizedAverageColor0
0x0D1A13E9,GTH_TRO_NKDa_Diff
0x57029DE9,GTH_TRO_NKDa_Norm
0xEF45405A,GTH_TRO_NKDa_Spec
0xE50DBF46,DirectionalMaxComponent0
0xFA50DE51,DirectionalMaxComponent0
0x5E24121D,DirectionalMaxComponent0
0x57FD0E46,DirectionalMaxComponent1
0x622BDBED,DirectionalMaxComponent1
0xC5B987D4,DirectionalMaxComponent1
0x02743CFE,LightMapVector_Colour_0
0x2D404EAD,LightMapVector_Colour_0
0x098BB20A,LightMapVector_Colour_0
0x3BD48B30,LightMapVector_Colour_0
0x78737432,LightMapVector_Dir_0
0x7B6F46E8,LightMapVector_Dir_0
0x4CFFD82B,LightMapVector_Dir_0
0x53EC9CDF,LightMapVector_Dir_0
0x8912C297,NormalizedAverageColor0
0xAA688E7C,NormalizedAverageColor0
0x3006ADA6,NormalizedAverageColor0
0x2B9386A0,NormalizedAverageColor1
0x6FF308EB,NormalizedAverageColor1
0x40F8433F,NormalizedAverageColor1
0x8F50E1CF,CrateWeak01_L_Geth_Diff
0x9492498F,CrateWeak01_L_Geth_Norm
0x4A69EB3A,GethArm01_Diff_Cine
0xC2BEC7BA,Getharm01_Msk3_Cine
0x628CDE0F,GethArm01_Norm_Cine
0xF7E06D39,Gethpod01_Diff_Cine
0x76BDAACB,Gethpod01_Emis_Cine
0x748EEDB2,Gethpod01_Msk3_Cine
0x99CF0D85,Gethpod01_Norm_Cine
0x226B07F5,GTH_STP_NKDa_Diff
0xE7969302,GTH_STP_NKDa_Norm
0x5B514FB4,GTH_STP_NKDa_Spec
0xAB2C4407,TEX_GethServer_Background
0x2B25F579,DirectionalMaxComponent0
0xBF019444,LightMapVector_Colour_0
0x4E249645,LightMapVector_Colour_0
0x0700BC9B,LightMapVector_Colour_0
0xC1528ACB,LightMapVector_Colour_0
0xCA1C11C7,LightMapVector_Colour_0
0x702D2549,LightMapVector_Colour_0
0xAC7B5E2F,LightMapVector_Colour_0
0xE8FACF66,LightMapVector_Colour_0
0x1A5DE689,LightMapVector_Colour_0
0x82FF3672,LightMapVector_Colour_0
0x395F26EF,LightMapVector_Colour_0
0x536906BB,LightMapVector_Dir_0
0x14D1457B,LightMapVector_Dir_0
0x0ACBC6C6,LightMapVector_Dir_0
0x7D17D861,LightMapVector_Dir_0
0x779E1330,LightMapVector_Dir_0
0x4889AC66,LightMapVector_Dir_0
0x8D331F25,LightMapVector_Dir_0
0x7FC082E2,LightMapVector_Dir_0
0x278D94D6,LightMapVector_Dir_0
0xA0FE9DDA,LightMapVector_Dir_0
0x9E303F1F,LightMapVector_Dir_0
0x64862543,NormalizedAverageColor0
0xE7CBC247,ShadowMapTexture2D
0x1A3A84C6,WPN_HVYk_Diff
0xE9564FBC,WPN_HVYk_Norm
0xB1CC717F,WPN_HVYk_Spec
0x4A3BD62A,WPN_HVYk_Tint
0x0423CDA2,dreamstate_mattepainting01
0x51AF2A21,Leg_Floor01_Spec
0x02E93EAF,Leg_GenSurf_Lines_A01
0x1097FF3A,Leg_Wall02
0x673FAEFE,Leg_Wall02_msk
0x81913704,Leg_Wall02Base
0x72B72C6A,Leg_Floor01_Diff
0xF6C9D25E,Leg_Floor01_Diffb
0x8B0B0988,Leg_GenSurf_A01_Norm
0x2B6C97F8,beam02
0xCB525CE3,fx_Distort_02b
0x134BC83F,lightning03
0x240D5A3E,fx_Dust_sms01
0x57625CBC,DistortRadBlur_Reverse
0xEC42FD0F,DirectionalMaxComponent1
0x3E5C2265,DirectionalMaxComponent1
0x9C8234BA,LightMapVector_Colour_0
0xC7FAED2E,LightMapVector_Colour_0
0x23A55177,LightMapVector_Dir_0
0x60DCEDA1,LightMapVector_Dir_0
0x4A5C0AF0,NormalizedAverageColor1
0x75D8A621,NormalizedAverageColor1
0xC24B62B4,Leg_Glitch_Lines
0xC8AB45D5,Leg_Soft_Norm
0xD33064A3,DirectionalMaxComponent0
0x50BCCA70,DirectionalMaxComponent0
0x11ADC013,DirectionalMaxComponent0
0x870698E9,DirectionalMaxComponent0
0x6DA337AA,DirectionalMaxComponent0
0x8A9D6BCF,DirectionalMaxComponent0
0x21E0D697,LightMapVector_Colour_0
0x5F5FCEF4,LightMapVector_Colour_0
0x8BEE4FDE,LightMapVector_Colour_0
0xD06CAE31,LightMapVector_Colour_0
0xAFD77543,LightMapVector_Colour_0
0x27B7681D,LightMapVector_Colour_0
0x5391E409,LightMapVector_Colour_0
0xDC3916BC,LightMapVector_Colour_0
0x586BC6E0,LightMapVector_Colour_0
0x33E66467,LightMapVector_Colour_0
0x1A09514C,LightMapVector_Colour_0
0xBC0CE759,LightMapVector_Colour_0
0xC80364F4,LightMapVector_Colour_0
0x9785BBD4,LightMapVector_Colour_0
0x73F8580E,LightMapVector_Colour_0
0x9CAC9DCA,LightMapVector_Colour_0
0x3F4E7935,LightMapVector_Colour_0
0xB281254B,LightMapVector_Colour_0
0xDBC5B34F,LightMapVector_Colour_0
0x562C0842,LightMapVector_Colour_0
0x2BC0B0C3,LightMapVector_Colour_0
0x98B00872,LightMapVector_Colour_0
0xFE924B1A,LightMapVector_Colour_0
0x75808EA9,LightMapVector_Colour_0
0x8F648DCC,LightMapVector_Colour_0
0xF2CE3F41,LightMapVector_Colour_0
0x955C5B8C,LightMapVector_Colour_0
0x05977715,LightMapVector_Colour_0
0x73594C21,LightMapVector_Colour_0
0x56C7AF50,LightMapVector_Colour_0
0xE44C3FFF,LightMapVector_Colour_0
0xD7FB7670,LightMapVector_Colour_0
0x08B43D18,LightMapVector_Colour_0
0x4A98BD88,LightMapVector_Colour_0
0x61258CDC,LightMapVector_Colour_0
0x4606C7DB,LightMapVector_Colour_0
0x4D708294,LightMapVector_Colour_0
